encoding,cycles,instret,0x0001,0x0002,0x0003,0x0004,0x0005,0x0006,0x0007,0x0008,0x0009,0x000a,0x000b,0x000c,0x000d,0x000e,0x000f,0x0010,0x0011,0x0012,0x0013,0x0014,0x0015,0x0016,0x0017,0x0018,0x0019,0x001a,0x001b,0x001c,0x001d,0x001e,0x001f,0x0020,0x0021,0x0022,0x0023,0x0024,0x0025,0x0026,0x0029,0x002a
0x90003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x92003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x94003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x96003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x98003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x9a003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x9c003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x9e003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xa0003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xa2003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xa4003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xa6003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xa8003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xaa003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xac003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xae003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xb0003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xb2003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xb4003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xb6003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xb8003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xba003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xbc003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xbe003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xc0003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xc2003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xc4003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xc6003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xc8003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xca003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xcc003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xce003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xd0003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xd2003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xd4003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xd6003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xd8003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xda003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xdc003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xde003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xe0003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xe2003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xe4003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xe6003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xe8003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xea003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xec003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xee003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xf0003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xf2003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xf4003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xf6003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xf8003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xfa003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xfc003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xfe003017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x00004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x02004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x04004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x06004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x08004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x0a004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x0c004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x0e004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x10004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x12004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x14004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x16004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x18004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x1a004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x1c004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x1e004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x20004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x22004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x24004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x26004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x28004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x2a004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x2c004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x2e004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x30004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x32004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x34004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x36004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x38004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x3a004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x3c004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x3e004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x40004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x42004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x44004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x46004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x48004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x4a004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x4c004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x4e004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x50004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x52004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x54004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x56004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x58004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x5a004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x5c004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x5e004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x60004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x62004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x64004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x66004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x68004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x6a004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x6c004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x6e004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x70004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x72004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x74004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x76004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x78004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x7a004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x7c004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x7e004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x80004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x82004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x84004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x86004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x88004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x8a004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x8c004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x8e004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x90004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x92004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x94004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x96004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x98004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x9a004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x9c004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x9e004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xa0004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xa2004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xa4004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xa6004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xa8004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xaa004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xac004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xae004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xb0004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xb2004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xb4004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xb6004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xb8004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xba004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xbc004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xbe004017,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
